rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
53,InsiderrrZ,0x69e7ad68b5f11e97927e4bd938baf7dfb60bd3b0,,20527.26230453528,102163.296322,20.09259983138867,not enough public recent data to classify,low,100,0,29,195,0,111,,Will Keiko Fujimori win the 2026 Peruvian presidential election? | Will Trump nominate Scott Bessent as the next Fed chair? | Will Wagner Moura win Best Actor at the 98th Academy Awards? | Will annual inflation increase by 2.9% in November? | Strait of Hormuz traffic returns to normal by end of April?,https://polymarket.com/profile/0x69e7ad68b5f11e97927e4bd938baf7dfb60bd3b0
54,1pixel,0xbdcd1a99e6880b8146f61323dcb799bb5b243e9c,,20471.525270375336,761303.599343,2.689009389689229,weather specialist / weather-heavy,medium,10,10,0,200,198,2,Will the highest temperature in New York City be between 34-35°F on February 3? | Will the highest temperature in Ankara be 5°C or below on February 9? | Will the highest temperature in New York City be between 32-33°F on February 3? | Will the highest temperature in New York City be between 30-31°F on February 3? | Will the highest temperature in Wellington be 19°C or higher on February 4? | Will the highest temperature in Wellington be 17°C on February 4? | Will the highest temperature in Wellington be 16°C on February 4? | Will the highest temperature in London be 9°C on February 15?,Will Coinbase run an Ad during Super Bowl LX? | Will Coinbase run an Ad during Super Bowl LX?,https://polymarket.com/profile/0xbdcd1a99e6880b8146f61323dcb799bb5b243e9c
55,wegotit2green,0xb1f8aa72eeee3316b39716d2d0ae3fdc13aa2734,,20397.59904659725,452677.9284619999,4.505984887732279,weather specialist / weather-heavy,medium,1,1,0,197,196,0,Will the highest temperature in Lagos be 26°C or below on April 25? | Will the highest temperature in Lagos be 35°C on April 22? | Will the highest temperature in Lagos be 36°C on April 22? | Will the highest temperature in Lagos be 31°C on April 23? | Will the highest temperature in Lagos be 30°C on April 22? | Will the highest temperature in Lagos be 27°C or below on April 24? | Will the highest temperature in Lagos be 33°C on April 21? | Will the highest temperature in Lagos be 34°C on April 22?,Will Gavin Newsom win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xb1f8aa72eeee3316b39716d2d0ae3fdc13aa2734
56,syacxxa,0x2b2866a724e73bf45af306036f12f20170b4d021,,19511.694608781912,475869.5525289999,4.1002191682757125,weather specialist / weather-heavy,medium,100,100,0,199,199,0,Will the highest temperature in Buenos Aires be 30°C or below on January 30? | Will the highest temperature in London be 14°C on March 19? | Will the highest temperature in London be 25°C or higher on April 9? | Will the highest temperature in London be 11°C on April 20? | Will the highest temperature in London be 24°C on April 9? | Will the highest temperature in New York City be 64°F or higher on March 16? | Will the highest temperature in London be 16°C on March 18? | Will the highest temperature in Paris be 15°C on March 6?,,https://polymarket.com/profile/0x2b2866a724e73bf45af306036f12f20170b4d021
57,soyeon2235,0x8195b9ebc8e45b37529c5470830d0c96441d145c,,19298.774928300765,322958.86002799997,5.975614022983483,weather specialist / weather-heavy,medium,18,10,4,120,68,26,Will the highest temperature in Shenzhen be 27°C on March 22? | Will the highest temperature in New York City be 51°F or below on March 23? | Will the highest temperature in Seattle be between 46-47°F on February 15? | Will the highest temperature in London be 13°C on February 23? | Will the highest temperature in Seattle be 52°F or higher on February 12? | Will the highest temperature in Dallas be between 74-75°F on February 12? | Will the highest temperature in Madrid be 22°C on March 25? | Will the highest temperature in Chongqing be 23°C on April 22?,"Tesla (TSLA) Up or Down on February 20? | Ethereum Up or Down on February 14? | Will Elon Musk post 380-399 tweets from February 6 to February 13, 2026? | Will the price of XRP be above $1.40 on February 12? | Will the price of Ethereum be above $1,900 on February 13?",https://polymarket.com/profile/0x8195b9ebc8e45b37529c5470830d0c96441d145c
58,pandatown,0xf33f0dfe73e3d1b3d0453e2a02c5d19100d3085c,MosesJerezSchac,19145.30972896472,1504733.008946,1.272339319676065,weather-heavy mixed,medium,100,3,5,200,5,7,Hurricanes vs. Jets | St. John's Red Storm vs. Butler Bulldogs | Hurricanes vs. Panthers | Oilers vs. Hurricanes | Spread: Hurricanes (-1.5) | Georgia Tech Yellow Jackets vs. Miami Hurricanes | Will Tottenham Hotspur FC win on 2026-01-07? | Seton Hall Pirates vs. St. John's Red Storm,"Will FC Bayern München win on 2025-11-26? | UFC Fight Night: Joselyne Edwards vs. Nora Cornolle (Women's Bantamweight, Prelims) | Bulls vs. Knicks | Ole Miss Rebels vs. Tennessee Volunteers | Hornets vs. Heat",https://polymarket.com/profile/0xf33f0dfe73e3d1b3d0453e2a02c5d19100d3085c
59,xX25Xx,0x2a353ce9e57a51e65814d2fe7cdd4ad3f20741ce,,18841.229346842196,93610.222111,20.127320416461433,weather specialist / weather-heavy,medium,100,81,0,200,114,51,Will the highest temperature in Seattle be between 42-43°F on March 5? | Will the highest temperature in Seattle be between 44-45°F on March 5? | Will the highest temperature in Seattle be between 40-41°F on March 5? | Will the highest temperature in Seattle be 39°F or below on March 5? | Will the highest temperature in Seoul be -1°C or below on March 6? | Will the highest temperature in Seoul be 0°C on March 6? | Will the highest temperature in Buenos Aires be 41°C or higher on March 4? | Will the highest temperature in Buenos Aires be 37°C on March 4?,"Will Elon Musk post 560-579 tweets from February 27 to March 6, 2026? | Will Elon Musk post 400-419 tweets from February 27 to March 6, 2026? | Will Elon Musk post 40-59 tweets from February 27 to March 6, 2026? | Will Elon Musk post 480-499 tweets from February 27 to March 6, 2026? | Will Elon Musk post 440-459 tweets from February 27 to March 6, 2026?",https://polymarket.com/profile/0x2a353ce9e57a51e65814d2fe7cdd4ad3f20741ce
60,Varyag,0xd75d96a23515172778d3281f53c9180b985100c8,,18810.437487804353,672300.323365,2.7979218266108044,weather specialist / weather-heavy,medium,2,0,0,193,187,0,Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24?,US obtains Iranian enriched uranium by May 31? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | US obtains Iranian enriched uranium by May 31? | US obtains Iranian enriched uranium by May 31?,https://polymarket.com/profile/0xd75d96a23515172778d3281f53c9180b985100c8
61,oVyg7f,0x5f390e4b7d6f06d6756a6c92afdbf7b3176aa78c,,18379.991602257367,5697984.909916001,0.3225700294549977,profitable in weather but currently/recently generalist,low,100,0,13,200,1,100,Will Caleb Malhotra be drafted 1st overall in the 2026 NHL Draft?,"Will the next Prime Minister of Hungary be Klára Dobrev? | Will Grigor Dimitrov win the 2026 Australian Open? | Will James Talarico and Wesley Hunt be the candidates for the Texas Senate Election? | Will Jasmine Crockett and Wesley Hunt be the candidates for the Texas Senate Election? | Will ""How to Make a Killing"" score at least 58 on the Rotten Tomatoes Tomatometer?",https://polymarket.com/profile/0x5f390e4b7d6f06d6756a6c92afdbf7b3176aa78c
62,opopv,0x116db6298abcdefe06f9f5458c293c7de185fbf1,,18173.43424341157,1256120.6890989998,1.4467904558157667,weather specialist / weather-heavy,medium,36,36,0,200,200,0,Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Taipei be 21°C on April 25? | Will the highest temperature in Shanghai be 21°C on April 25? | Will the highest temperature in Seoul be 20°C on April 15? | Will the highest temperature in Shanghai be 22°C on April 25? | Will the highest temperature in Wuhan be 26°C on April 25? | Will the highest temperature in Hong Kong be 25°C on April 25? | Will the highest temperature in Shenzhen be 30°C on April 13?,,https://polymarket.com/profile/0x116db6298abcdefe06f9f5458c293c7de185fbf1
63,PunxsutawneyPhil,0x8e22f7e80a03a36c80a7fe545369f008fc1e3061,_Yagami_L1ght,17814.466471417574,518865.38447499997,3.43335034566676,weather specialist / weather-heavy,medium,27,27,0,199,195,0,Will the highest temperature in New York City be between 72-73°F on April 13? | Will the highest temperature in New York City be between 88-89°F on April 14? | Will the highest temperature in Chicago be 74°F or higher on April 13? | Will the highest temperature in New York City be 90°F or higher on April 14? | Will the highest temperature in New York City be 59°F or below on April 11? | Will the highest temperature in New York City be 45°F or below on April 20? | Will the highest temperature in New York City be between 74-75°F on April 13? | Will the highest temperature in Chicago be between 72-73°F on April 13?,"Will Elon Musk post 180-199 tweets from April 17 to April 24, 2026? | Will Elon Musk post 160-179 tweets from April 17 to April 24, 2026? | Will Elon Musk post 180-199 tweets from April 17 to April 24, 2026? | Will Elon Musk post 160-179 tweets from April 17 to April 24, 2026?",https://polymarket.com/profile/0x8e22f7e80a03a36c80a7fe545369f008fc1e3061
64,AB2,0xafb8523f97af6a310d9c03d4290a81c09c3bd9c1,,17779.74569400693,591007.2385730001,3.0083803604396655,profitable in weather but currently/recently generalist,low,10,1,2,122,0,0,Will Trump release a new Russia x Ukraine peace plan by November 30?,Will GTA 6 cost $100+? | Nothing Ever Happens: Military Edition | Will Abigail Spanberger win by 12-15%? | Will JB Pritzker win the 2028 US Presidential Election? | Will China invades Taiwan before GTA VI?,https://polymarket.com/profile/0xafb8523f97af6a310d9c03d4290a81c09c3bd9c1
65,lesse,0xe9990c7248599d5c7ca5a4301f09da384d9a6f77,,17181.325777610862,116754.373378,14.715787752108595,not enough public recent data to classify,low,0,0,0,192,0,19,,GPT-5 not announced in 2024? | GPT-5 announced in Q4 2024? | GPT-5 released in 2024? | GPT-5 released in 2024? | GPT-5 released in 2024?,https://polymarket.com/profile/0xe9990c7248599d5c7ca5a4301f09da384d9a6f77
66,fhantombets,0x6356fb47642a028bc09df92023c35a21a0b41885,,17149.67195675649,167538.345311,10.236266763242588,weather-heavy mixed,medium,0,0,0,199,24,158,Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature? | Meissner effect confirmed near room temperature?,Will Mohamed Salah be the top goalscorer in the EPL? | Will Lamar Jackson win NFL MVP for the 2024-25 season? | Will Josh Allen win NFL MVP for the 2024-25 season? | Will Mohamed Salah be the top goalscorer in the EPL? | Will Cole Palmer be the top goalscorer in the EPL?,https://polymarket.com/profile/0x6356fb47642a028bc09df92023c35a21a0b41885
67,BrightSpringFox,0xa1782a357ec27ad78ef58394953184fa52522112,,17071.7426994576,733170.5216450001,2.3284818736511763,weather specialist / weather-heavy,medium,4,2,2,195,185,8,Will the highest temperature in Lagos be 30°C on April 24? | Will the lowest temperature in London be 5°C on April 25? | Will the lowest temperature in Paris be 6°C on April 25? | Will the lowest temperature in London be 6°C on April 25? | Will the highest temperature in Lagos be 35°C on April 24? | Will the highest temperature in Manila be 34°C on April 25? | Will the lowest temperature in Paris be 6°C on April 25? | Will the lowest temperature in London be 6°C on April 25?,Will Trump visit China by April 30? | Will Trump visit China by May 31? | Will David Bailey be the third pick in the 2026 NFL draft? | Will David Bailey be the third pick in the 2026 NFL draft? | Will David Bailey be the third pick in the 2026 NFL draft?,https://polymarket.com/profile/0xa1782a357ec27ad78ef58394953184fa52522112
68,0x4e25605fd905e9972efc0f4d8814530c655cd7a7,0x4e25605fd905e9972efc0f4d8814530c655cd7a7,,17057.887828079016,293001.60868599993,5.821772755643599,weather-heavy mixed,medium,100,2,29,197,8,102,"Russia x Ukraine ceasefire by April 30, 2026? | Russia x Ukraine ceasefire by June 30, 2026? | Russia x Ukraine ceasefire by May 31, 2026? | Russia x Ukraine ceasefire by May 31, 2026? | Russia x Ukraine ceasefire by May 31, 2026? | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by April 30, 2026?","Starmer out by April 30, 2026? | Will JD Vance win the 2028 US Presidential Election? | Will Roy Cooper win the 2028 Democratic presidential nomination? | Will the US confirm that aliens exist before 2027? | Will JD Vance win the 2028 US Presidential Election?",https://polymarket.com/profile/0x4e25605fd905e9972efc0f4d8814530c655cd7a7
69,WordleAddict,0xe25b9180f5687aa85bd94ee309bb72a464320f1b,,16265.418323964557,562376.11479,2.892266918206211,not enough public recent data to classify,low,17,0,3,182,0,4,,Will JD Vance win the 2028 US Presidential Election? | Will JD Vance win the 2028 US Presidential Election? | Will the next Prime Minister of Hungary be Viktor Orbán? | US obtains Iranian enriched uranium by May 31? | Will Avengers: Doomsday be the top grossing movie of 2026?,https://polymarket.com/profile/0xe25b9180f5687aa85bd94ee309bb72a464320f1b
70,Miojinho,0x64dbeb0a10678b1ff708320b19654c5d40a98c8e,,16159.799017630125,61630.867724,26.22030098618464,weather-heavy mixed,medium,16,1,2,190,9,10,Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record? | Will any month of 2026 be the hottest on record?,"Will the US confirm that aliens exist before 2027? | Will there be at least 1800 measles cases in the U.S. by April 30, 2026? | Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election? | Will there be at least 1900 measles cases in the U.S. by April 30, 2026? | Will the US acquire part of Greenland in 2026?",https://polymarket.com/profile/0x64dbeb0a10678b1ff708320b19654c5d40a98c8e
71,securebet,0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,germain_marcano,15990.620323529507,397848.57464500004,4.019272995460126,weather specialist / weather-heavy,medium,22,22,0,196,196,0,Will the highest temperature in Seoul be 19°C on April 25? | Will the highest temperature in Atlanta be between 86-87°F on April 24? | Will the highest temperature in Atlanta be between 80-81°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in New York City be 66°F or higher on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24? | Will the lowest temperature in New York City be between 40-41°F on April 25? | Will the highest temperature in Seoul be 18°C on April 25?,,https://polymarket.com/profile/0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23
72,0xhana,0xa37d1d1a3367c6ebc692e37c29bccb8bb015b2b4,,15798.984479422355,321617.19246600004,4.912356941581273,weather specialist / weather-heavy,medium,100,100,0,197,197,0,Will the highest temperature in Miami be between 82-83°F on March 6? | Will the highest temperature in New York City be between 34-35°F on February 23? | Will the highest temperature in New York City be between 40-41°F on February 15? | Will the highest temperature in New York City be between 46-47°F on February 21? | Will the highest temperature in Miami be between 78-79°F on February 15? | Will the highest temperature in New York City be between 38-39°F on March 1? | Will the highest temperature in Miami be between 84-85°F on March 12? | Will the highest temperature in New York City be between 52-53°F on March 20?,,https://polymarket.com/profile/0xa37d1d1a3367c6ebc692e37c29bccb8bb015b2b4
73,Ooookey,0xb06a0eae498750ed0acac7e1f759f741c56e52f5,,15772.135891995522,1351776.5245180004,1.1667709570277789,weather specialist / weather-heavy,medium,100,55,0,200,200,0,Will the highest temperature in Seoul be 18°C or higher on April 17? | Will the highest temperature in Dallas be 74°F or higher on April 12? | Will the highest temperature in Dallas be between 70-71°F on April 12? | Will the highest temperature in Buenos Aires be 26°C or higher on April 23? | Will the highest temperature in Buenos Aires be 24°C on April 23? | Will the highest temperature in Hong Kong be 29°C on April 21? | Will the highest temperature in Hong Kong be 31°C or higher on April 21? | Will the highest temperature in Hong Kong be 30°C on April 21?,"Will Gavin Newsom win the 2028 Democratic presidential nomination? | Will Gavin Newsom win the 2028 Democratic presidential nomination? | Will Elon Musk post 300-319 tweets from April 7 to April 14, 2026? | Will Elon Musk post 340-359 tweets from April 7 to April 14, 2026? | Will Elon Musk post 320-339 tweets from April 7 to April 14, 2026?",https://polymarket.com/profile/0xb06a0eae498750ed0acac7e1f759f741c56e52f5
74,PX5300,0xd6eef76188c7068719ac881460b7431e1ae137a2,,15701.472271365434,2276751.149355999,0.6896437617175134,weather-heavy mixed,medium,100,23,29,191,5,52,Will the highest temperature in Shanghai be 15°C on March 20? | Will the highest temperature in Ankara be 9°C or higher on March 7? | Will the highest temperature in Chongqing be 13°C on March 20? | Will the highest temperature in Seoul be 13°C on March 20? | Will the highest temperature in Madrid be 17°C on March 18? | Will the highest temperature in Hong Kong be 24°C on March 18? | Will the highest temperature in Atlanta be between 50-51°F on March 17? | Will the highest temperature in Shanghai be 15°C on March 18?,"Will Iran strike Israel on March 4? | Will Bitcoin reach $71,000 on March 20? | Will Ethereum reach $2,300 on March 20? | Will Trump say ""AI"" or ""Artificial Intelligence"" during events with Japanese PM? | No token launch by March 31",https://polymarket.com/profile/0xd6eef76188c7068719ac881460b7431e1ae137a2
75,cyberkurajber,0xf6f79fb0b579918f101bb6d0a264a492ce9de0da,,15394.29980369479,599785.904597,2.5666324743056976,weather specialist / weather-heavy,medium,68,67,0,198,198,0,Will the highest temperature in Manila be 40°C or higher on April 25? | Will the highest temperature in Tokyo be 16°C on April 25? | Will the highest temperature in Manila be 39°C on April 25? | Will the highest temperature in Wuhan be 29°C on April 25? | Will the highest temperature in Amsterdam be 18°C on April 24? | Will the highest temperature in Chicago be 76°F or higher on April 24? | Will the highest temperature in Shenzhen be 31°C or higher on April 25? | Will the highest temperature in Chicago be between 74-75°F on April 24?,Will the next Prime Minister of Hungary be Péter Magyar?,https://polymarket.com/profile/0xf6f79fb0b579918f101bb6d0a264a492ce9de0da
76,erb80,0x7d4901f61086eae4513c3d51ea24084703776638,,15042.443867170508,31172.453767,48.25556556954411,profitable in weather but currently/recently generalist,low,17,2,6,26,3,8,Will the highest temperature in Atlanta be between 52-53°F on December 17? | Will the highest temperature in Atlanta be between 54-55°F on December 17? | Will the highest temperature in Atlanta be between 54-55°F on December 17? | Will the highest temperature in Atlanta be between 52-53°F on December 17? | Will the highest temperature in Atlanta be between 52-53°F on December 17?,"Will RCD Mallorca win on 2026-01-04? | Will Trump deport 1,250,000-1,500,000 people? | Will Trump deport 1,750,000-2,000,000 people? | Will Trump deport 1,500,000-1,750,000 people? | Will João Bernardo Vieira win the 2025 Guinea-Bissau presidential election?",https://polymarket.com/profile/0x7d4901f61086eae4513c3d51ea24084703776638
77,sakula1,0xff786965fa48e17dfaf320276fc42fac334ddf44,,15019.87122236705,539752.5456269999,2.782732817854396,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Tokyo be 21°C on March 29? | Will the highest temperature in Singapore be 32°C on March 29? | Will the highest temperature in Singapore be 31°C on March 29? | Will the highest temperature in Tokyo be 18°C on March 29? | Will the highest temperature in Tokyo be 19°C on March 29? | Will the highest temperature in Singapore be 32°C on March 29? | Will the highest temperature in Singapore be 32°C on March 29? | Will the highest temperature in Singapore be 31°C on March 29?,,https://polymarket.com/profile/0xff786965fa48e17dfaf320276fc42fac334ddf44
78,mjf02,0x5ea284bb13db26c76529a944e6bf9497c8c5e97f,,14775.840288679005,698335.8412660001,2.1158645189816063,weather specialist / weather-heavy,medium,100,99,1,198,198,0,Will the highest temperature in Paris be 6°C or below on March 29? | Will the highest temperature in Munich be 2°C or below on March 29? | Will the highest temperature in London be 6°C or below on March 29? | Will the highest temperature in Seoul be 7°C on March 26? | Will the highest temperature in London be 16°C on March 9? | Will the highest temperature in London be 16°C on March 18? | Will the highest temperature in Seoul be 6°C or below on March 27? | Will the highest temperature in London be 17°C on March 9?,Will Leverkusen win the 2025–26 Champions League?,https://polymarket.com/profile/0x5ea284bb13db26c76529a944e6bf9497c8c5e97f
79,GbushiCshuo,0xfbb7fc19f80b26152fc5886b5eafa7d437f26f27,,14236.182968749494,3997602.418327001,0.3561180297341161,weather specialist / weather-heavy,medium,100,99,1,199,197,2,Will the highest temperature in Atlanta be 41°F or below on February 25? | Will the highest temperature in Atlanta be between 42-43°F on February 25? | Will the highest temperature in London be 12°C or below on February 25? | Will the highest temperature in Wellington be 13°C or below on March 1? | Will the highest temperature in Wellington be 13°C on March 9? | Will the highest temperature in Wellington be 12°C or below on March 4? | Will the highest temperature in Wellington be 12°C on March 9? | Will the highest temperature in Wellington be 17°C on March 11?,"Bitcoin Up or Down - March 2, 3:45AM-4:00AM ET | Bitcoin Up or Down - April 20, 9:50PM-9:55PM ET | Bitcoin Up or Down - April 20, 10:15PM-10:20PM ET",https://polymarket.com/profile/0xfbb7fc19f80b26152fc5886b5eafa7d437f26f27
80,TheySeemeBuyingTheyHatin,0x900e2ba4b715e8e5088899948355d74c796ff6bf,,13734.287910595735,336264.774072,4.084367132566491,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Tokyo be 17°C on April 25? | Will the highest temperature in Panama City be 32°C or higher on April 26?,,https://polymarket.com/profile/0x900e2ba4b715e8e5088899948355d74c796ff6bf
81,ocelot-204,0xf1d77c5785eee537d4665db8b0378026c9760808,,13662.707199,83819.69609400003,16.30011540924449,weather-heavy mixed,medium,0,0,0,200,73,121,September temperature increase by between 1.17-1.22°C? | September temperature increase by between 1.17-1.22°C? | August temperature increase by between 1.25-1.29°C? | August temperature increase greater than 1.29°C? | August temperature increase greater than 1.29°C? | August temperature increase by between 1.25-1.29°C? | August temperature increase greater than 1.29°C? | August temperature increase by between 1.25-1.29°C?,Will Kamala Harris win the 2024 US Presidential Election? | Will Kamala Harris win the 2024 US Presidential Election? | Will Kamala Harris win the 2024 US Presidential Election? | Will Kamala Harris win the 2024 US Presidential Election? | Will Kamala Harris win the 2024 US Presidential Election?,https://polymarket.com/profile/0xf1d77c5785eee537d4665db8b0378026c9760808
82,mkuu,0x5b0cf4ac002d771110689ebab5176a899a513b83,,13556.265316428937,62874.985635,21.560665468975795,weather specialist / weather-heavy,medium,4,4,0,200,180,20,Will the highest temperature in Dallas be between 50-51°F on March 28? | Will the highest temperature in Munich be 5°C or below on March 28? | Will the highest temperature in Dallas be between 58-59°F on April 10? | Will the highest temperature in Ankara be 18°C or higher on March 28? | Will the highest temperature in Dallas be between 58-59°F on April 10? | Will the highest temperature in Ankara be 18°C or higher on March 28? | Will the highest temperature in Ankara be 18°C or higher on March 28? | Will the highest temperature in Ankara be 18°C or higher on March 28?,"Solana Up or Down - November 4, 1:15PM-1:30PM ET | Bitcoin Up or Down - November 23, 5:45AM-6:00AM ET | Israel x Hamas ceasefire by August 31? | Bitcoin Up or Down - January 8, 7:45AM-8:00AM ET | Bitcoin Up or Down - November 13, 10:00AM-10:15AM ET",https://polymarket.com/profile/0x5b0cf4ac002d771110689ebab5176a899a513b83
83,balerinacapuchina,0xd86d87914387111b47355e87aca7c032dbe5648d,,13244.757835003995,141112.37007599996,9.385965119762828,weather specialist / weather-heavy,medium,2,0,2,97,36,8,Will global temperature increase by between 1.15ºC and 1.19ºC in November 2025? | 2025 September third hottest on record? | Will 2025 be the hottest year on record? | Will global temperature increase by between 1.25ºC and 1.29ºC in November 2025? | Will global temperature increase by between 1.20ºC and 1.24ºC in November 2025? | Will global temperature increase by between 1.15ºC and 1.19ºC in November 2025? | Will global temperature increase by between 1.20ºC and 1.24ºC in November 2025? | Will global temperature increase by between 1.20ºC and 1.24ºC in November 2025?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election? | Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election? | Will Hollow Knight: Silksong win Game of the Year at the 2025 Game Awards? | Will 'Zootopia 2' have the best domestic opening weekend in 2025? | Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,https://polymarket.com/profile/0xd86d87914387111b47355e87aca7c032dbe5648d
84,samhain4ik,0x50936370f48b7c7f87016ae8ec1462d0200a272c,,12942.296543260025,3031050.445423001,0.42699047001356816,weather specialist / weather-heavy,medium,100,22,78,200,200,0,Will global temperature increase by between 0.95–0.99ºC in July 2025? | Will global temperature increase by between 0.90–0.94ºC in July 2025? | Will the highest temperature in London be between 59-60°F on October 30? | Will the highest temperature in London be 71°F or higher on September 14? | Will the highest temperature in London be 70°F or higher on September 10? | Will global temperature increase by between 0.95-0.99ºC in June 2025? | Will global temperature increase by between 1.10ºC and 1.14ºC in January 2026? | Will global temperature increase by less than 1.00ºC in December 2025?,"Will the price of Bitcoin be above $76,000 on March 9? | Will the price of Bitcoin be above $78,000 on February 6? | Will the price of Bitcoin be above $62,000 on March 6? | Will the price of Bitcoin be above $86,000 on January 20? | Will the price of Bitcoin be above $88,000 on January 19?",https://polymarket.com/profile/0x50936370f48b7c7f87016ae8ec1462d0200a272c
85,schnasoks,0xfe44d5325ffcabc8ae96aa41bb1b62d1b1b93b76,,12831.380536084558,100850.30739400002,12.72319427441621,weather specialist / weather-heavy,medium,1,0,1,200,188,5,Will the highest temperature in London be between 61-62°F on October 22? | Will the highest temperature in London be between 57-58°F on October 21? | Will the highest temperature in London be between 57-58°F on October 22? | Will the highest temperature in New York City be between 55-56°F on October 26? | Will the highest temperature in New York City be between 55-56°F on October 26? | Will the highest temperature in New York City be between 55-56°F on October 26? | Will the highest temperature in London be between 61-62°F on October 22? | Will the highest temperature in London be between 57-58°F on October 22?,Will Karel Havlíček be the next Prime Minister of the Czech Republic after the elections? | GTA VI released in 2025? | GTA VI released in 2025? | GTA VI released in 2025? | GTA VI released in 2025?,https://polymarket.com/profile/0xfe44d5325ffcabc8ae96aa41bb1b62d1b1b93b76
86,Weatherstappen,0xb9012e0d9b60d3920286309328b935cdfa609fc4,,12516.127066077865,582166.738644,2.14992136019842,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Tel Aviv be 26°C on April 25? | Will the highest temperature in Tel Aviv be 26°C on April 25? | Will the highest temperature in Lagos be 30°C on April 25? | Will the highest temperature in Lagos be 28°C on April 25? | Will the highest temperature in Lagos be 29°C on April 25? | Will the highest temperature in Lagos be 28°C on April 25? | Will the highest temperature in Lagos be 30°C on April 25? | Will the highest temperature in Lagos be 29°C on April 25?,,https://polymarket.com/profile/0xb9012e0d9b60d3920286309328b935cdfa609fc4
87,🍝👹,0xf9b6943d8cce124603a8c7ef8a02191a487761ce,,12507.87549692,360678.568469,3.4678732229677904,weather-heavy mixed,medium,0,0,0,195,8,135,Russia x Ukraine ceasefire in 2025? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days? | Will Trump pardon Edward Snowden in his first 100 days?,Will Trump pardon Matt Gaetz in his first 100 days? | Will Trump pardon SBF in his first 100 days? | Will Trump create Bitcoin reserve in first 100 days? | Will Trump create Bitcoin reserve in first 100 days? | Will Trump create Bitcoin reserve in first 100 days?,https://polymarket.com/profile/0xf9b6943d8cce124603a8c7ef8a02191a487761ce
